Timestamp,CPU usage_MHZ,CPU usage_%,Memory usage_KB,Memory usage_%,Disk read throughput_KB/s,Disk write throughput_KB/s,Network received throughput_KB/s,Network transmitted throughput_KB/s
10/6/2018 1:00,171,3.72,943718,11.25,0,5,6,6
10/6/2018 2:00,168,3.68,1050254,12.52,0,7,44,18
10/6/2018 3:00,166,3.63,1016699,12.12,0,9,7,6
10/6/2018 4:00,164,3.58,1072903,12.79,0,7,44,18
10/6/2018 5:00,161,3.5,809501,9.65,0,7,6,6
10/6/2018 6:00,166,3.62,1100585,13.12,0,11,45,18
10/6/2018 7:00,169,3.69,1039349,12.39,0,10,6,6
10/6/2018 8:00,175,3.82,1218026,14.52,0,14,44,18
10/6/2018 9:00,169,3.69,1094713,13.05,0,14,7,6
10/6/2018 10:00,170,3.71,1156789,13.79,0,13,44,18
10/6/2018 11:00,184,4.01,1022571,12.19,0,83,6,6
10/6/2018 12:00,163,3.55,1307784,15.59,0,19,45,18
10/6/2018 13:00,169,3.69,1492333,17.79,0,19,6,6
10/6/2018 14:00,189,4.13,1307784,15.59,0,23,44,18
10/6/2018 15:00,164,3.57,1559442,18.59,0,23,7,6
10/6/2018 16:00,169,3.68,1251580,14.92,0,24,44,18
10/6/2018 17:00,164,3.58,1022571,12.19,0,23,6,6
10/6/2018 18:00,169,3.69,1262486,15.05,0,15,45,18
10/6/2018 19:00,148,3.24,1111491,13.25,0,21,6,6
10/6/2018 20:00,152,3.31,1190343,14.19,0,18,44,18
10/6/2018 21:00,149,3.26,1161822,13.85,0,20,7,6
10/6/2018 22:00,157,3.43,1128268,13.45,0,26,44,18
10/6/2018 23:00,153,3.33,1039349,12.39,0,26,6,6
10/7/2018 0:00,152,3.31,1089680,12.99,0,19,45,18
10/7/2018 1:00,151,3.3,1067031,12.72,0,20,6,6
10/7/2018 2:00,265,5.79,1056126,12.59,0,26,44,18
10/7/2018 3:00,260,5.68,1089680,12.99,0,18,7,6
10/7/2018 4:00,259,5.65,1111491,13.25,0,26,44,18
10/7/2018 5:00,275,6.01,972240,11.59,0,26,6,6
10/7/2018 6:00,275,6.01,1077936,12.85,0,19,45,18
10/7/2018 7:00,278,6.07,983145,11.72,0,21,6,6
10/7/2018 8:00,276,6.02,1156789,13.79,0,26,44,18
10/7/2018 9:00,274,5.97,1106457,13.19,0,19,7,6
10/7/2018 10:00,329,7.16,2448635,29.19,0,27,44,18
10/7/2018 11:00,272,5.94,1190343,14.19,0,22,6,6
10/7/2018 12:00,272,5.93,1072903,12.79,0,19,44,18
10/7/2018 13:00,275,5.99,1240675,14.79,0,23,6,6
10/7/2018 14:00,274,5.98,955462,11.39,0,19,44,18
10/7/2018 15:00,276,6.02,1039349,12.39,0,28,7,6
10/7/2018 16:00,271,5.9,1077936,12.85,0,20,44,18
10/7/2018 17:00,271,5.9,1268358,15.12,0,19,6,6
10/7/2018 18:00,273,5.95,1077936,12.85,0,22,44,18
10/7/2018 19:00,276,6.01,1106457,13.19,0,27,6,6
10/7/2018 20:00,271,5.91,1291007,15.39,0,5,44,18
10/7/2018 21:00,269,5.86,1027604,12.25,0,4,7,6
10/7/2018 22:00,271,5.92,1240675,14.79,0,5,44,18
10/7/2018 23:00,272,5.92,1201249,14.32,0,4,6,6
10/8/2018 0:00,277,6.03,1156789,13.79,0,7,45,18
10/8/2018 1:00,273,5.96,1374893,16.39,0,6,6,6
10/8/2018 2:00,274,5.97,1279263,15.25,0,6,44,18
10/8/2018 3:00,275,5.99,1106457,13.19,0,7,7,6
10/8/2018 4:00,269,5.88,1178599,14.05,0,6,44,18
10/8/2018 5:00,326,7.11,2308545,27.52,0,7,6,6
10/8/2018 6:00,270,5.89,1106457,13.19,0,5,45,18
10/8/2018 7:00,276,6.01,1195377,14.25,0,7,6,6
10/8/2018 8:00,271,5.92,1033476,12.32,0,5,44,18
10/8/2018 9:00,273,5.95,1207121,14.39,0,5,7,6
10/8/2018 10:00,275,5.99,1111491,13.25,0,7,44,18
10/8/2018 11:00,276,6.03,1245708,14.85,0,7,6,6
10/8/2018 12:00,275,6,1140012,13.59,0,7,45,18
10/8/2018 13:00,275,5.99,1039349,12.39,0,6,6,6
10/8/2018 14:00,273,5.96,1285135,15.32,0,7,44,18
10/8/2018 15:00,271,5.92,972240,11.59,0,5,7,6
10/8/2018 16:00,274,5.97,1077936,12.85,0,6,44,18
10/8/2018 17:00,271,5.91,955462,11.39,0,7,6,6
10/8/2018 18:00,275,6,1207121,14.39,0,7,45,18
10/8/2018 19:00,276,6.01,1262486,15.05,0,5,6,6
10/8/2018 20:00,272,5.94,1223898,14.59,0,6,44,18
10/8/2018 21:00,268,5.84,1111491,13.25,0,6,7,6
10/8/2018 22:00,274,5.97,1358116,16.19,0,7,46,18
10/8/2018 23:00,271,5.91,1089680,12.99,0,6,27,7
10/9/2018 0:00,269,5.87,1140012,13.59,0,4,45,18
10/9/2018 1:00,270,5.89,1167694,13.92,0,5,6,6
10/9/2018 2:00,273,5.96,1212154,14.45,0,7,44,18
10/9/2018 3:00,270,5.88,1100585,13.12,0,6,7,6
10/9/2018 4:00,273,5.95,1223898,14.59,0,5,44,18
10/9/2018 5:00,272,5.93,1140012,13.59,0,5,6,6
10/9/2018 6:00,271,5.91,1626551,19.39,0,4,45,18
10/9/2018 7:00,274,5.97,1492333,17.79,0,7,6,6
10/9/2018 8:00,277,6.04,977273,11.65,0,6,44,18
10/9/2018 9:00,274,5.97,1475556,17.59,0,5,7,6
10/9/2018 10:00,325,7.08,2375654,28.32,0,8,44,18
10/9/2018 11:00,269,5.86,1844655,21.99,0,5,6,6
10/9/2018 12:00,268,5.85,1291007,15.39,0,5,45,18
10/9/2018 13:00,271,5.91,1234803,14.72,0,5,6,6
10/9/2018 14:00,333,7.25,2576980,30.72,0,5,44,18
10/9/2018 15:00,283,6.17,1067031,12.72,0,5,7,6
10/9/2018 16:00,284,6.2,1056126,12.59,0,5,44,18
10/9/2018 17:00,284,6.19,1061159,12.65,0,5,6,6
10/9/2018 18:00,284,6.18,1083808,12.92,0,4,45,18
10/9/2018 19:00,287,6.25,1027604,12.25,0,6,6,6
10/9/2018 20:00,281,6.13,1072903,12.79,0,4,44,18
10/9/2018 21:00,288,6.28,1106457,13.19,0,6,7,6
10/9/2018 22:00,286,6.24,1056126,12.59,0,6,44,18
10/9/2018 23:00,281,6.13,1156789,13.79,0,5,6,6
10/10/2018 0:00,283,6.18,1178599,14.05,0,4,45,18
10/10/2018 1:00,286,6.23,1061159,12.65,0,6,6,6
10/10/2018 2:00,286,6.23,1245708,14.85,0,7,44,18
10/10/2018 3:00,283,6.17,989017,11.79,0,5,7,6
10/10/2018 4:00,284,6.2,1056126,12.59,0,5,44,18
10/10/2018 5:00,281,6.14,1195377,14.25,0,5,6,6
10/10/2018 6:00,283,6.18,1346372,16.05,0,6,45,18
10/10/2018 7:00,286,6.23,1207121,14.39,0,5,6,6
10/10/2018 8:00,283,6.17,1111491,13.25,0,6,44,18
10/10/2018 9:00,283,6.16,1178599,14.05,0,6,7,6
10/10/2018 10:00,282,6.14,1123235,13.39,0,7,44,18
10/10/2018 11:00,280,6.1,1201249,14.32,0,7,6,6
10/10/2018 12:00,287,6.26,1067031,12.72,0,7,45,18
10/10/2018 13:00,286,6.23,1178599,14.05,0,5,6,6
10/10/2018 14:00,292,6.36,1245708,14.85,0,5,44,18
10/10/2018 15:00,292,6.36,1223898,14.59,0,5,7,6
10/10/2018 16:00,290,6.32,1173566,13.99,0,5,44,18
10/10/2018 17:00,298,6.51,1872337,22.32,0,6,6,6
10/10/2018 18:00,295,6.43,1212154,14.45,0,5,45,18
10/10/2018 19:00,293,6.38,1111491,13.25,0,5,6,6
10/10/2018 20:00,293,6.4,1039349,12.39,0,5,44,18
10/10/2018 21:00,293,6.4,1178599,14.05,0,5,7,6
10/10/2018 22:00,288,6.29,1542665,18.39,0,5,44,18
10/10/2018 23:00,291,6.33,1178599,14.05,0,7,6,6
10/11/2018 0:00,296,6.44,1111491,13.25,0,7,45,18
10/11/2018 1:00,294,6.42,1100585,13.12,0,6,6,6
10/11/2018 2:00,353,7.69,2084569,24.85,0,7,44,18
10/11/2018 3:00,338,7.38,3124756,37.25,0,5,7,6
10/11/2018 4:00,295,6.42,1849688,22.05,0,5,44,18
10/11/2018 5:00,351,7.65,2409208,28.72,0,5,6,6
10/11/2018 6:00,297,6.47,1777546,21.19,0,4,44,18
10/11/2018 7:00,296,6.46,1223898,14.59,0,6,6,6
10/11/2018 8:00,296,6.45,960496,11.45,0,5,44,18
10/11/2018 9:00,295,6.42,1072903,12.79,0,5,7,6
10/11/2018 10:00,295,6.43,1117363,13.32,0,6,44,18
10/11/2018 11:00,295,6.44,1251580,14.92,0,5,6,6
10/11/2018 12:00,294,6.41,1324561,15.79,0,6,44,18
10/11/2018 13:00,296,6.45,2258213,26.92,0,5,7,6
10/11/2018 14:00,291,6.34,1178599,14.05,0,5,44,18
10/11/2018 15:00,345,7.53,2331194,27.79,0,5,7,7
10/11/2018 16:00,290,6.33,1329594,15.85,0,5,44,18
10/11/2018 17:00,292,6.37,1111491,13.25,0,6,6,6
10/11/2018 18:00,290,6.33,1262486,15.05,0,6,44,18
10/11/2018 19:00,299,6.52,955462,11.39,0,8,25,778
10/11/2018 20:00,296,6.45,1240675,14.79,0,5,44,18
10/11/2018 21:00,295,6.43,1442002,17.19,0,6,7,6
10/11/2018 22:00,295,6.42,1811100,21.59,0,5,44,18
10/11/2018 23:00,293,6.4,1257452,14.99,0,5,29,7
10/12/2018 0:00,347,7.56,2336227,27.85,0,5,44,18
10/12/2018 1:00,341,7.42,2795084,33.32,0,6,6,6
10/12/2018 2:00,296,6.45,1301912,15.52,0,5,224,191
10/12/2018 3:00,295,6.43,1044382,12.45,0,7,7,6
10/12/2018 4:00,291,6.36,1117363,13.32,0,5,44,18
10/12/2018 5:00,292,6.36,1016699,12.12,0,6,6,6
10/12/2018 6:00,290,6.33,1083808,12.92,0,5,44,18
10/12/2018 7:00,349,7.6,2520777,30.05,0,6,7,6
10/12/2018 8:00,348,7.58,2778307,33.12,0,6,44,18
10/12/2018 9:00,294,6.41,1134140,13.52,0,5,7,6
10/12/2018 10:00,294,6.41,1167694,13.92,0,6,44,18
10/12/2018 11:00,290,6.33,1312817,15.65,0,7,6,6
10/12/2018 12:00,291,6.36,1123235,13.39,0,6,45,18
10/12/2018 13:00,352,7.66,2314417,27.59,0,7,7,6
10/12/2018 14:00,290,6.32,1207121,14.39,0,5,44,18
10/12/2018 15:00,350,7.62,2163422,25.79,0,8,7,6
10/12/2018 16:00,341,7.43,2918397,34.79,0,6,44,18
10/12/2018 17:00,342,7.47,2666739,31.79,0,7,6,6
10/12/2018 18:00,293,6.39,1240675,14.79,0,8,44,18
10/12/2018 19:00,397,8.65,2822767,33.65,0,4,6,6
10/12/2018 20:00,293,6.38,1140012,13.59,0,4,44,18
10/12/2018 21:00,290,6.33,1268358,15.12,0,5,7,6
10/12/2018 22:00,293,6.38,1234803,14.72,0,6,44,18
10/12/2018 23:00,292,6.36,1385798,16.52,0,5,6,6
10/13/2018 0:00,294,6.41,1324561,15.79,0,9,44,18
10/13/2018 1:00,290,6.32,1156789,13.79,0,6,6,6
10/13/2018 2:00,292,6.37,1391670,16.59,0,6,44,18
10/13/2018 3:00,290,6.32,1928541,22.99,0,5,7,6
10/13/2018 4:00,292,6.38,1777546,21.19,0,6,44,18
10/13/2018 5:00,581,12.66,2671772,31.85,0,5,6,6
10/13/2018 6:00,654,14.25,2789212,33.25,0,5,45,18
10/13/2018 7:00,662,14.42,2918397,34.79,0,6,6,6
10/13/2018 8:00,655,14.26,2901620,34.59,0,7,44,18
10/13/2018 9:00,650,14.15,2851288,33.99,0,5,7,6
10/13/2018 10:00,652,14.2,2889876,34.45,0,6,44,18
10/13/2018 11:00,595,12.97,2912525,34.72,0,5,6,6
10/13/2018 12:00,1052,29.3,4836033,57.65,88420,93,44,18
10/13/2018 13:00,2321,50.52,3837159,60.99,53170,2850,6,6
10/13/2018 14:00,103,2.42,217684,5.19,0,2,44,18
10/13/2018 15:00,165,3.88,161481,3.85,0,10,6,6
10/13/2018 16:00,495,3.45,2850449,16.99,0,231,44,18
10/13/2018 17:00,1660,11.56,3622201,21.59,0,12152,6,6
10/13/2018 18:00,1731,12.05,2603824,15.52,11,12245,45,18
10/13/2018 19:00,586,4.08,1920991,11.45,1,86,6,6
10/13/2018 20:00,518,3.6,2839544,33.85,673,148,44,18
10/13/2018 21:00,213,1.48,5356126,63.85,37,58,7,6
10/13/2018 22:00,378,2.63,1614807,19.25,9,64,44,18
10/13/2018 23:00,203,1.41,3130628,37.32,0,43,6,6
10/14/2018 0:00,161,1.12,1514144,18.05,0,4,45,18
10/14/2018 1:00,199,1.38,2040109,24.32,0,19,6,6
10/14/2018 2:00,878,6.11,1307784,15.59,0,114,52,18
10/14/2018 3:00,1354,9.42,1822006,21.72,0,459,21,7
10/14/2018 4:00,27,0.76,185598,8.85,1,371,44,18
10/14/2018 5:00,687,19.14,5501249,32.79,9700,131,6,6
10/14/2018 6:00,711,19.82,7267890,43.32,11858,62,45,18
10/14/2018 7:00,615,17.14,5132150,30.59,7885,67,6,6
10/14/2018 8:00,2022,56.34,10299533,61.39,86952,171,44,18
10/14/2018 9:00,679,18.93,7950723,47.39,14942,77,7,6
10/14/2018 10:00,99,4.68,153092,3.65,0,6,44,18
10/14/2018 11:00,1717,18.69,4159072,24.79,0,469,7,6
10/14/2018 12:00,1466,15.96,2615568,15.59,0,384,45,18
10/14/2018 13:00,479,10,2125883,33.79,0,31,7,6
10/14/2018 14:00,511,2.78,3028287,18.05,0,393,44,18
10/14/2018 15:00,286,1.55,1004955,5.99,0,7,7,6
10/14/2018 16:00,309,1.68,501639,2.99,0,8,44,18
10/14/2018 17:00,165,3.59,1123235,13.39,0,8,6,6
10/14/2018 18:00,167,3.64,905131,10.79,0,10,45,18
10/14/2018 19:00,165,3.61,725615,8.65,0,8,6,6
10/14/2018 20:00,167,3.65,838022,9.99,0,10,44,18
10/14/2018 21:00,166,3.62,876610,10.45,0,8,7,6
10/14/2018 22:00,170,3.71,1039349,12.39,0,9,44,18
10/14/2018 23:00,173,3.77,921908,10.99,0,11,6,6
10/15/2018 0:00,164,3.58,1145045,13.65,0,9,44,18
10/15/2018 1:00,164,3.59,1128268,13.45,0,11,6,6
10/15/2018 2:00,167,3.63,972240,11.59,0,11,44,18
10/15/2018 3:00,166,3.63,955462,11.39,0,12,7,6
10/15/2018 4:00,177,3.86,989017,11.79,1,145,44,18
10/15/2018 5:00,169,3.68,1134140,13.52,0,6,6,6
10/15/2018 6:00,172,3.74,1005794,11.99,0,8,45,18
10/15/2018 7:00,167,3.65,1022571,12.19,0,6,6,6
10/15/2018 8:00,164,3.59,821245,9.79,0,6,44,18
10/15/2018 9:00,166,3.63,972240,11.59,0,7,7,6
10/15/2018 10:00,166,3.62,1346372,16.05,0,8,44,18
10/15/2018 11:00,164,3.58,949590,11.32,0,7,6,6
10/15/2018 12:00,166,3.62,1039349,12.39,0,8,45,18
10/15/2018 13:00,165,3.61,804468,9.59,0,7,6,6
10/15/2018 14:00,166,3.62,871576,10.39,0,10,44,18
10/15/2018 15:00,165,3.61,994050,11.85,0,7,7,6
10/15/2018 16:00,171,3.73,1374893,16.39,12,15,44,18
10/15/2018 17:00,174,3.8,1693660,20.19,1,149,6,6
10/15/2018 18:00,172,3.75,899259,10.72,0,17,45,18
10/15/2018 19:00,171,3.73,1050254,12.52,0,15,6,6
10/15/2018 20:00,168,3.67,1005794,11.99,0,10,44,18
10/15/2018 21:00,174,3.79,1039349,12.39,0,20,7,6
10/15/2018 22:00,175,3.83,1134140,13.52,0,19,44,18
10/15/2018 23:00,161,3.53,1396703,16.65,0,13,6,6
10/16/2018 0:00,173,3.77,1497367,17.85,0,20,45,18
10/16/2018 1:00,168,3.66,1324561,15.79,0,12,6,6
10/16/2018 2:00,175,3.82,1592997,18.99,0,20,44,18
10/16/2018 3:00,212,4.63,2325322,27.72,0,21,7,6
10/16/2018 4:00,173,3.79,1324561,15.79,0,20,44,18
10/16/2018 5:00,172,3.75,1077936,12.85,0,19,6,6
10/16/2018 6:00,169,3.69,1223898,14.59,1,20,44,18
10/16/2018 7:00,168,3.66,1346372,16.05,0,13,7,7
10/16/2018 8:00,171,3.74,1212154,14.45,0,20,44,18
10/16/2018 9:00,186,4.05,1089680,12.99,0,22,6,6
10/16/2018 10:00,182,3.97,1140012,13.59,0,20,45,18
10/16/2018 11:00,182,3.97,1268358,15.12,0,22,6,6
10/16/2018 12:00,180,3.93,1100585,13.12,0,12,44,18
10/16/2018 13:00,182,3.97,859832,10.25,0,20,7,7
10/16/2018 14:00,181,3.96,1077936,12.85,0,21,44,18
10/16/2018 15:00,186,4.07,1492333,17.79,0,22,6,6
10/16/2018 16:00,183,3.98,1207121,14.39,0,14,44,18
10/16/2018 17:00,185,4.04,1324561,15.79,0,22,6,6
10/16/2018 18:00,181,3.94,1190343,14.19,0,13,47,21
10/16/2018 19:00,199,4.35,1016699,12.12,0,6,7,7
10/16/2018 20:00,199,4.35,1156789,13.79,0,6,44,18
10/16/2018 21:00,199,4.34,1022571,12.19,0,6,6,6
10/16/2018 22:00,199,4.33,1442002,17.19,0,6,44,18
10/16/2018 23:00,211,4.6,1140012,13.59,0,134,6,6
10/17/2018 0:00,198,4.32,1140012,13.59,0,5,44,18
10/17/2018 1:00,203,4.42,1156789,13.79,0,5,7,7
10/17/2018 2:00,200,4.37,1307784,15.59,0,5,44,18
10/17/2018 3:00,189,4.13,1010827,12.05,0,5,6,6
10/17/2018 4:00,170,3.71,955462,11.39,0,6,44,18
10/17/2018 5:00,163,3.57,949590,11.32,0,5,6,6
10/17/2018 6:00,165,3.6,1145045,13.65,0,5,44,18
10/17/2018 7:00,155,3.39,1207121,14.39,0,5,7,6
10/17/2018 8:00,163,3.57,910164,10.85,0,5,44,18
10/17/2018 9:00,165,3.6,999922,11.92,0,7,6,6
10/17/2018 10:00,163,3.55,871576,10.39,0,6,45,18
10/17/2018 11:00,163,3.57,1067031,12.72,0,5,6,6
10/17/2018 12:00,165,3.61,848927,10.12,0,5,44,18
10/17/2018 13:00,165,3.61,725615,8.65,0,5,7,6
10/17/2018 14:00,165,3.6,1056126,12.59,0,5,44,18
10/17/2018 15:00,162,3.54,983145,11.72,0,5,6,6
10/17/2018 16:00,167,3.65,1100585,13.12,0,7,45,18
10/17/2018 17:00,167,3.64,989017,11.79,0,5,6,6
10/17/2018 18:00,164,3.58,1056126,12.59,0,6,44,18
10/17/2018 19:00,169,3.69,1033476,12.32,0,6,7,7
10/17/2018 20:00,168,3.67,949590,11.32,0,6,44,18
10/17/2018 21:00,170,3.7,949590,11.32,0,6,6,6
10/17/2018 22:00,167,3.64,999922,11.92,0,6,45,18
10/17/2018 23:00,155,3.38,1056126,12.59,0,6,6,6
10/18/2018 0:00,154,3.37,1050254,12.52,0,5,44,17
10/18/2018 1:00,177,3.87,1117363,13.32,0,6,7,7
10/18/2018 2:00,170,3.71,972240,11.59,0,5,44,18
10/18/2018 3:00,168,3.66,1145045,13.65,0,5,6,6
10/18/2018 4:00,169,3.69,1016699,12.12,0,5,44,18
10/18/2018 5:00,168,3.66,989017,11.79,0,5,6,6
10/18/2018 6:00,170,3.7,1094713,13.05,0,6,44,18
10/18/2018 7:00,167,3.66,949590,11.32,0,4,7,6
10/18/2018 8:00,169,3.69,1245708,14.85,0,5,44,18
10/18/2018 9:00,164,3.58,989017,11.79,0,5,6,6
10/18/2018 10:00,168,3.66,972240,11.59,0,5,45,18
10/18/2018 11:00,167,3.64,1167694,13.92,0,4,6,6
10/18/2018 12:00,185,4.03,1576220,18.79,0,5,44,18
10/18/2018 13:00,171,3.73,972240,11.59,0,5,7,6
10/18/2018 14:00,169,3.68,1005794,11.99,0,6,44,18
10/18/2018 15:00,170,3.71,1128268,13.45,0,6,6,6
10/18/2018 16:00,184,4,1167694,13.92,0,5,44,18
10/18/2018 17:00,168,3.66,1150917,13.72,0,5,6,6
10/18/2018 18:00,168,3.67,1067031,12.72,0,5,44,18
10/18/2018 19:00,170,3.72,1039349,12.39,0,7,7,6
10/18/2018 20:00,168,3.66,1140012,13.59,0,6,44,18
10/18/2018 21:00,169,3.69,966368,11.52,0,8,6,6
10/18/2018 22:00,171,3.73,1212154,14.45,0,5,45,18
10/18/2018 23:00,169,3.69,1044382,12.45,0,7,6,6
10/19/2018 0:00,95,1.04,373293,4.45,0,26,44,18
10/19/2018 1:00,120,1.31,368260,4.39,0,37,7,6
10/19/2018 2:00,162,3.54,921908,10.99,0,7,44,18
10/19/2018 3:00,167,3.65,893387,10.65,0,9,6,6
10/19/2018 4:00,170,3.71,871576,10.39,0,10,44,18
10/19/2018 5:00,164,3.57,1134140,13.52,0,11,6,6
10/19/2018 6:00,182,3.97,1509111,17.99,0,11,44,18
10/19/2018 7:00,166,3.62,1145045,13.65,0,10,7,6
10/19/2018 8:00,164,3.59,1123235,13.39,0,11,44,18
10/19/2018 9:00,165,3.61,1022571,12.19,0,10,6,6
10/19/2018 10:00,160,3.5,1285135,15.32,0,8,44,18
10/19/2018 11:00,167,3.65,1100585,13.12,0,11,6,6
10/19/2018 12:00,163,3.57,1072903,12.79,0,14,44,18
10/19/2018 13:00,164,3.57,1089680,12.99,0,14,7,7
10/19/2018 14:00,166,3.62,1296040,15.45,0,11,44,18
10/19/2018 15:00,184,4.01,1592997,18.99,0,20,6,6
10/19/2018 16:00,177,3.87,1442002,17.19,0,14,44,18
10/19/2018 17:00,170,3.7,1140012,13.59,0,21,6,6
10/19/2018 18:00,168,3.67,1212154,14.45,0,14,44,18
10/19/2018 19:00,168,3.67,905131,10.79,0,22,7,6
10/19/2018 20:00,165,3.61,1257452,14.99,0,21,44,18
10/19/2018 21:00,167,3.64,966368,11.52,0,22,6,6
10/19/2018 22:00,164,3.57,1710437,20.39,0,30,44,18
10/19/2018 23:00,180,3.92,1341338,15.99,0,24,6,6
10/20/2018 0:00,162,3.54,1257452,14.99,0,15,44,18
10/20/2018 1:00,165,3.6,1072903,12.79,0,23,7,6
10/20/2018 2:00,168,3.67,1072903,12.79,0,14,44,18
10/20/2018 3:00,154,3.37,1117363,13.32,0,19,6,6
10/20/2018 4:00,157,3.42,1039349,12.39,0,26,45,18
10/20/2018 5:00,166,3.63,932813,11.12,0,21,6,6
10/20/2018 6:00,148,3.24,1301912,15.52,0,19,44,18
10/20/2018 7:00,152,3.32,1296040,15.45,0,26,7,6
10/20/2018 8:00,149,3.26,1184471,14.12,0,21,44,18
10/20/2018 9:00,149,3.25,1033476,12.32,0,21,6,6
10/20/2018 10:00,149,3.26,1190343,14.19,0,23,44,18
10/20/2018 11:00,154,3.35,1207121,14.39,0,20,6,6
10/20/2018 12:00,150,3.29,989017,11.79,0,19,44,18
10/20/2018 13:00,149,3.25,1067031,12.72,0,21,7,6
10/20/2018 14:00,150,3.27,1117363,13.32,0,19,44,18
10/20/2018 15:00,152,3.31,1201249,14.32,0,27,6,6
10/20/2018 16:00,148,3.23,1324561,15.79,0,22,44,18
10/20/2018 17:00,263,5.74,1077936,12.85,0,26,6,6
10/20/2018 18:00,261,5.69,1218026,14.52,0,18,44,18
10/20/2018 19:00,284,6.2,2705326,32.25,0,27,7,6
10/20/2018 20:00,275,5.98,989017,11.79,0,22,44,18
10/20/2018 21:00,269,5.87,1077936,12.85,0,19,6,6
10/20/2018 22:00,275,6.01,1067031,12.72,0,26,49,18
10/20/2018 23:00,276,6.02,1184471,14.12,0,19,25,6
10/21/2018 0:00,270,5.88,1245708,14.85,0,23,44,18
10/21/2018 1:00,274,5.97,1190343,14.19,0,22,7,6
10/21/2018 2:00,277,6.03,1178599,14.05,0,26,44,18
10/21/2018 3:00,273,5.94,1894987,22.59,0,21,6,6
10/21/2018 4:00,275,6,1056126,12.59,0,19,45,18
10/21/2018 5:00,275,5.99,1123235,13.39,0,26,6,6
10/21/2018 6:00,274,5.96,1240675,14.79,0,21,44,18
10/21/2018 7:00,276,6.02,1262486,15.05,0,26,7,6
10/21/2018 8:00,278,6.07,972240,11.59,0,27,44,18
10/21/2018 9:00,277,6.03,1089680,12.99,0,21,6,6
10/21/2018 10:00,275,5.99,1207121,14.39,0,19,44,18
10/21/2018 11:00,273,5.96,1056126,12.59,0,20,6,6
10/21/2018 12:00,277,6.04,1245708,14.85,0,28,44,18
10/21/2018 13:00,273,5.94,1301912,15.52,0,26,7,6
10/21/2018 14:00,274,5.97,1352244,16.12,0,5,44,18
10/21/2018 15:00,272,5.93,1111491,13.25,0,5,6,6
10/21/2018 16:00,328,7.16,2247308,26.79,0,6,44,18
10/21/2018 17:00,268,5.83,1296040,15.45,0,5,6,6
10/21/2018 18:00,271,5.91,1178599,14.05,0,5,44,18
10/21/2018 19:00,270,5.89,1128268,13.45,0,5,7,6
10/21/2018 20:00,271,5.9,1279263,15.25,0,5,44,18
10/21/2018 21:00,268,5.84,1173566,13.99,0,6,6,6
10/21/2018 22:00,324,7.06,2409208,28.72,0,5,44,18
10/21/2018 23:00,275,6,1922669,22.92,40,46,6,6
10/22/2018 0:00,270,5.89,1190343,14.19,0,5,44,18
10/22/2018 1:00,267,5.83,1050254,12.52,0,7,7,6
10/22/2018 2:00,274,5.97,1083808,12.92,0,5,44,18
10/22/2018 3:00,270,5.89,1083808,12.92,0,5,6,6
10/22/2018 4:00,274,5.97,1402575,16.72,0,6,45,18
10/22/2018 5:00,268,5.84,989017,11.79,0,5,6,6
10/22/2018 6:00,270,5.88,1307784,15.59,0,5,44,18
10/22/2018 7:00,271,5.91,1167694,13.92,0,4,7,6
10/22/2018 8:00,275,6,1094713,13.05,0,6,44,18
10/22/2018 9:00,274,5.97,1117363,13.32,0,6,6,6
10/22/2018 10:00,271,5.91,1218026,14.52,0,5,45,18
10/22/2018 11:00,274,5.96,1391670,16.59,0,6,6,6
10/22/2018 12:00,270,5.88,1167694,13.92,0,5,44,18
10/22/2018 13:00,321,6.99,2218787,26.45,0,5,7,6
10/22/2018 14:00,271,5.92,1614807,19.25,0,5,44,18
10/22/2018 15:00,272,5.93,1178599,14.05,0,6,6,6
10/22/2018 16:00,267,5.81,1167694,13.92,0,5,45,18
10/22/2018 17:00,273,5.95,1005794,11.99,0,8,6,6
10/22/2018 18:00,270,5.89,1094713,13.05,0,5,44,18
10/22/2018 19:00,347,7.57,2398303,28.59,0,6,7,7
10/22/2018 20:00,282,6.15,1156789,13.79,0,4,44,18
10/22/2018 21:00,281,6.13,1128268,13.45,0,5,6,6
10/22/2018 22:00,285,6.22,1156789,13.79,0,5,44,18
10/22/2018 23:00,289,6.3,1089680,12.99,0,6,6,6
10/23/2018 0:00,281,6.13,1123235,13.39,0,4,44,18
10/23/2018 1:00,285,6.22,1145045,13.65,0,5,7,6
10/23/2018 2:00,288,6.29,1072903,12.79,0,5,44,18
10/23/2018 3:00,279,6.08,1033476,12.32,0,4,6,6
10/23/2018 4:00,287,6.26,1150917,13.72,0,5,45,18
10/23/2018 5:00,286,6.24,1016699,12.12,0,5,6,6
10/23/2018 6:00,284,6.2,989017,11.79,0,5,44,18
10/23/2018 7:00,283,6.16,921908,10.99,0,5,7,6
10/23/2018 8:00,280,6.1,1190343,14.19,0,4,44,18
10/23/2018 9:00,282,6.15,1962095,23.39,0,4,6,6
10/23/2018 10:00,281,6.14,1089680,12.99,0,4,45,18
10/23/2018 11:00,283,6.17,1190343,14.19,0,5,6,6
10/23/2018 12:00,287,6.25,1240675,14.79,0,5,44,18
10/23/2018 13:00,280,6.11,1167694,13.92,0,6,7,6
10/23/2018 14:00,280,6.1,1039349,12.39,0,6,44,17
10/23/2018 15:00,282,6.15,1106457,13.19,0,6,6,6
